,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"PRD 14 35%, drip irrigation, Evapotranspiration-based","Bom Jesus de Lapa city, Bahia, Brazil","43 33' 7"" W","13 15' 29"" S",441m,Sandy clay loam,1915.2 m^2,2016-2017,Papaya,180 plants,,84453,Multiple values depending on days after transplanting,8.52,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Partial Root-Zone Drying (PRD) 14 days 35%,"Bom Jesus da Lapa, Bahia, Brazil",13°15′29″ S,43°33′7″ W,441 m,sandy clay loam,,January 2016 to May 2017,Carica papaya L.,5 usable plants per replicate,,"84,453 kg ha−1",,8.52 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"PRD 21 50%, drip irrigation, Evapotranspiration-based","Bom Jesus de Lapa city, Bahia, Brazil","43 33' 7"" W","13 15' 29"" S",441m,Sandy clay loam,1915.2 m^2,2016-2017,Papaya,180 plants,,67594,Multiple values depending on days after transplanting,8.87,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Partial Root-Zone Drying (PRD) 21 days 50%,"Bom Jesus da Lapa, Bahia, Brazil",13°15′29″ S,43°33′7″ W,441 m,sandy clay loam,,January 2016 to May 2017,Carica papaya L.,5 usable plants per replicate,,"67,594 kg ha−1",2.81 m,8.87 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"PRD 21 35%, drip irrigation, Evapotranspiration-based","Bom Jesus de Lapa city, Bahia, Brazil","43 33' 7"" W","13 15' 29"" S",441m,Sandy clay loam,1915.2 m^2,2016-2017,Papaya,180 plants,,71837,Multiple values depending on days after transplanting,7.25,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Partial Root-Zone Drying (PRD) 21 days 35%,"Bom Jesus da Lapa, Bahia, Brazil",13°15′29″ S,43°33′7″ W,441 m,sandy clay loam,,January 2016 to May 2017,Carica papaya L.,5 usable plants per replicate,,"71,837 kg ha−1",,7.25 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"FX 50%, drip irrigation, Evapotranspiration-based","Bom Jesus de Lapa city, Bahia, Brazil","43 33' 7"" W","13 15' 29"" S",441m,Sandy clay loam,1915.2 m^2,2016-2017,Papaya,180 plants,,70058,Multiple values depending on days after transplanting,9.19,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Fixed Irrigation (FX) 50%,"Bom Jesus da Lapa, Bahia, Brazil",13°15′29″ S,43°33′7″ W,441 m,sandy clay loam,,January 2016 to May 2017,Carica papaya L.,5 usable plants per replicate,,"70,058 kg ha−1",2.64 m,9.19 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"FX 35%, drip irrigation, Evapotranspiration-based","Bom Jesus de Lapa city, Bahia, Brazil","43 33' 7"" W","13 15' 29"" S",441m,Sandy clay loam,1915.2 m^2,2016-2017,Papaya,180 plants,,71467,Multiple values depending on days after transplanting,7.21,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Fixed Irrigation (FX) 35%,"Bom Jesus da Lapa, Bahia, Brazil",13°15′29″ S,43°33′7″ W,441 m,sandy clay loam,,January 2016 to May 2017,Carica papaya L.,5 usable plants per replicate,,"71,467 kg ha−1",2.65 m,7.21 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"Full irrigation, drip irrigation, Evapotranspiration-based","Bom Jesus de Lapa city, Bahia, Brazil","43 33' 7"" W","13 15' 29"" S",441m,Sandy clay loam,1915.2 m^2,2016-2017,Papaya,180 plants,,96218,Multiple values depending on days after transplanting,6.31,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Full Irrigation (FU),"Bom Jesus da Lapa, Bahia, Brazil",13°15′29″ S,43°33′7″ W,441 m,sandy clay loam,,January 2016 to May 2017,Carica papaya L.,5 usable plants per replicate,,"96,218 kg ha−1",2.94 m,6.31 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"PRD 7 50%, drip irrigation, Evapotranspiration-based","Jaiba city, Minas Gerais, Brazil","43 57' 0.5"" W","15 7' 47"" S",551m,Sandy loam,1330 m^2,2016-2017,Papaya,125 plants,,60464,Multiple values depending on days after transplanting,7.16,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Partial Root-Zone Drying (PRD) 7 days 50%,"Jaíba, Minas Gerais, Brazil",15°07′47″ S,43°57′0.5″ W,551 m,sandy loam,,May 2016 to September 2017,Carica papaya L.,5 usable plants per replicate,,"60,464 kg ha−1",1.37 m,7.16 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"PRD 14 50%, drip irrigation, Evapotranspiration-based","Jaiba city, Minas Gerais, Brazil",,"15 7' 47"" S",551m,Sandy loam,1330 m^2,2016-2017,Papaya,125 plants,,60948,Multiple values depending on days after transplanting,7.22,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Partial Root-Zone Drying (PRD) 14 days 50%,"Jaíba, Minas Gerais, Brazil",15°07′47″ S,43°57′0.5″ W,551 m,sandy loam,,May 2016 to September 2017,Carica papaya L.,5 usable plants per replicate,,"60,948 kg ha−1",1.40 m,7.22 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"PRD 21 50%, drip irrigation, Evapotranspiration-based","Jaiba city, Minas Gerais, Brazil",,"15 7' 47"" S",551m,Sandy loam,1330 m^2,2016-2017,Papaya,125 plants,,54200,Multiple values depending on days after transplanting,6.42,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Partial Root-Zone Drying (PRD) 21 days 50%,"Jaíba, Minas Gerais, Brazil",15°07′47″ S,43°57′0.5″ W,551 m,sandy loam,,May 2016 to September 2017,Carica papaya L.,5 usable plants per replicate,,"54,200 kg ha−1",1.32 m,6.42 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"FX 50%, drip irrigation, Evapotranspiration-based","Jaiba city, Minas Gerais, Brazil",,"15 7' 47"" S",551m,Sandy loam,1330 m^2,2016-2017,Papaya,125 plants,,59977,Multiple values depending on days after transplanting,7.1,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Fixed Irrigation (FX) 50%,"Jaíba, Minas Gerais, Brazil",15°07′47″ S,43°57′0.5″ W,551 m,sandy loam,,May 2016 to September 2017,Carica papaya L.,5 usable plants per replicate,,"59,977 kg ha−1",1.32 m,7.10 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,"Full irrigation, drip irrigation, Evapotranspiration-based","Jaiba city, Minas Gerais, Brazil",,"15 7' 47"" S",551m,Sandy loam,1330 m^2,2016-2017,Papaya,125 plants,,78542,Multiple values depending on days after transplanting,4.83,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,,,Full Irrigation (FU),"Jaíba, Minas Gerais, Brazil",15°07′47″ S,43°57′0.5″ W,551 m,sandy loam,,May 2016 to September 2017,Carica papaya L.,5 usable plants per replicate,,"78,542 kg ha−1",1.51 m,4.83 kg/m3,https://doi.org/10.1038/s41598-021-90078-w,2025-09-12 5:19:54,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Pre-sowing irrigation - 120mm,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,2549 kg/ha,161 cm,283 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Pre-sowing irrigation 120 mm (PSI120),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2016,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,2549 kg ha-1,161 cm,RCWP: 458 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Pre-sowing irrigation - 120mm,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,2040 kg/ha,132 cm,273 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Pre-sowing irrigation 75 mm (PSI75),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2016,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,2183 kg ha-1,148 cm,RCWP: 395 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Pre-sowing irrigation - 75 mm,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,2183 kg/ha,148 cm,255 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Pre-sowing irrigation 120 mm (PSI120),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2017,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,2040 kg ha-1,132 cm,RCWP: 376 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Pre-sowing irrigation - 75 mm,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,1719 kg/ha,118 cm,246 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Pre-sowing irrigation 75 mm (PSI75),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2017,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,1719 kg ha-1,118 cm,RCWP: 319 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Date of sowing irrigation - April 30th,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,3088 kg/ha,174 cm,344 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 21 days after sowing (PSFI 21),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2016,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,2216 kg ha-1,147 cm,RCWP: 399 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Date of sowing irrigation - May 30th,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,2496 kg/ha,144 cm,339 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 28 days after sowing (PSFI 28),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2016,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,2530 kg ha-1,157 cm,RCWP: 457 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Date of sowing irrigation - April 30th,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,1644 kg/ha,135 cm,194 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 35 days after sowing (PSFI 35),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2016,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,2491 kg ha-1,158 cm,RCWP: 449 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Date of sowing irrigation - May 30th,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,1263 kg/ha,106 cm,180 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 42 days after sowing (PSFI 42),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2016,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,2227 kg ha-1,155 cm,RCWP: 402 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Post-sowing first irrigation - 21 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,2216 kg/ha,147 cm,242 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 21 days after sowing (PSFI 21),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2017,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,1883 kg ha-1,124 cm,RCWP: 349 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Post-sowing first irrigation - 21 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,1883 kg/ha,124 cm,256 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 28 days after sowing (PSFI 28),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2017,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,1996 kg ha-1,133 cm,RCWP: 368 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Post-sowing first irrigation - 28 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,2530 kg/ha,147 cm,291 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 35 days after sowing (PSFI 35),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2017,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,1939 kg ha-1,125 cm,RCWP: 357 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Post-sowing first irrigation - 28 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,1996 kg/ha,133 cm,271 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,Post-sowing first irrigation 42 days after sowing (PSFI 42),"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,2017,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,1699 kg ha-1,118 cm,RCWP: 315 g m-3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Post-sowing first irrigation - 35 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,2491 kg/ha,158 cm,286 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,,"Punjab Agricultural University, Regional Research Station, Bathinda, Punjab, India",30.09°N,74.55°E,211 m,loamy sand,,,Cotton (Gossypium hirsutum L.),19753 plants ha-1,,,,,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,9,TRUE
,Post-sowing first irrigation - 35 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,1939 kg/ha,125 cm,272 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,,,,,,,,,,,,,,,,,,
,Post-sowing first irrigation - 42 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2016,cotton (Gossypium hirsutum L.),,,2227 kg/ha,155 cm,256 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,,,,,,,,,,,,,,,,,,
,Post-sowing first irrigation - 42 days after,"Punjab Agricultural University's Regional Research Station, Bathinda, India",30 09 49 N,74 55 18 E,211 m,loamy sands,,2017,cotton (Gossypium hirsutum L.),,,1699 kg/ha,118 cm,239 g/m^3,https://doi.org/10.1016/j.agwat.2022.107982,2025-09-12 14:23:48,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"A1 - 90 mm, 5 days cycle, 12 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,27.89 t/ha,,10.5 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,Drip irrigation,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,46.77 t ha-1,,15.74 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A2 - 90 mm, 7 days cycle, 9 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,28.00 t/ha,,10.71 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,,,,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A3 - 90 mm, 10 days cycle, 6 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,28.3 t/ha,,11.37 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,20 mm irrigation quota at 7 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,49.76 t ha-1,,13.74 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A4 - 120 mm, 5 days cycle, 12 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,30.25 t/ha,,10.65 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,20 mm irrigation quota at 5 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,46.77 t ha-1,,15.74 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A5 - 120 mm, 7 days cycle, 9 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,30.45 t/ha,,10.86 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,180 mm irrigation quota at 5 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,43.40 t ha-1,,12.97 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A6 - 120 mm, 10 days cycle, 6 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,31.00 t/ha,,11.73 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,210 mm irrigation quota at 5 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,36.99 t ha-1,,11.55 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A7 - 150 mm, 5 days cycle, 12 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,34.33 t/ha,,11.16 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,210 mm irrigation quota at 7 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,37.28 t ha-1,,12.12 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A8 - 150 mm, 7 days cycle, 9 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,33.50 t/ha,,11.22 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,180 mm irrigation quota at 10 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,34.47 t ha-1,,11.99 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A9 - 150 mm, 10 days cycle, 6 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,33.03 t/ha,,12.01 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,120 mm irrigation quota at 5 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,30.25 t ha-1,,10.65 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A10 - 180 mm, 5 days cycle, 12 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,43.40 t/ha,,12.97 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,120 mm irrigation quota at 7 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,30.45 t ha-1,,10.86 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A11 - 180 mm, 7 days cycle, 9 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,40.88 t/ha,,12.81 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,150 mm irrigation quota at 5 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,34.33 t ha-1,,11.16 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A12 - 180 mm, 10 days cycle, 6 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,34.47 t/ha,,11.99 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,150 mm irrigation quota at 7 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,33.50 t ha-1,,11.22 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A13 - 210 mm, 5 days cycle, 12 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,36.99 t/ha,,11.55 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,150 mm irrigation quota at 10 days irrigation cycle,"Concentric County, Wuzhong City, Ningxia, China",36°48′2″N,106°21′53″E,1489 m,sandy loam,17.6 m2,April 2019 to October 2020,Potato (Solanum tuberosum L.),40,,33.03 t ha-1,,12.01 kg m-3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,9,TRUE
,"A14 - 210 mm, 7 days cycle, 9 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,37.28 t/ha,,12.12 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,,,,,,,,,,,,,,,,,,
,"A15 - 210 mm, 10 days cycle, 6 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,34.26 t/ha,,12.14 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,,,,,,,,,,,,,,,,,,
,"A16 - 10 mm, 5 days cycle, 12 irrigation events","Concentric County, Wuzhong City, Ningxia",36 48 2 N,106 21 53 E,1489 m,sandy loam,17.6 m^2,April 2019 - October 2020,potatoes (Solanum tuberosum L.),33345 plants/ha,,30.25 t/ha,,10.65 kg/m^3,https://doi.org/10.3389/fpls.2023.1242074,2025-09-12 14:34:20,,,,,,,,,,,,,,,,,,,,
