,altitude_numeric,latitude_decimal_degrees,longitude_decimal_degrees,plant_yield_kg_per_hectare
974,28.0,36.833333333333336,116.56666666666666,4751.0
978,28.0,36.833333333333336,116.56666666666666,5716.0
979,41.0,34.2453,-79.807222,11300.0
980,41.0,34.2453,-79.807222,10200.0
981,41.0,34.2453,-79.807222,10400.0
982,41.0,34.2453,-79.807222,10100.0
983,41.0,34.2453,-79.807222,11700.0
984,41.0,34.2453,-79.807222,10800.0
985,41.0,34.2453,-79.807222,10100.0
986,41.0,34.2453,-79.807222,9800.0
987,41.0,34.2453,-79.807222,10700.0
988,41.0,34.2453,-79.807222,11300.0
989,600.0,33.333333333333336,36.43333333333333,12981.81735
990,600.0,33.333333333333336,36.43333333333333,10840.860749999998
991,600.0,33.333333333333336,36.43333333333333,12782.23665
992,600.0,33.333333333333336,36.43333333333333,12981.81735
993,600.0,33.333333333333336,36.43333333333333,10840.860749999998
994,600.0,33.333333333333336,36.43333333333333,12782.23665
995,600.0,33.333333333333336,36.43333333333333,12637.087049999998
996,600.0,33.333333333333336,36.43333333333333,12637.087049999998
997,600.0,33.333333333333336,36.43333333333333,12981.81735
998,600.0,33.333333333333336,36.43333333333333,10840.860749999998
999,600.0,33.333333333333336,36.43333333333333,12782.23665
1000,600.0,33.333333333333336,36.43333333333333,12637.087049999998
1013,14.0,30.616,31.783,5362.0
1014,14.0,30.616,31.783,4221.0
1015,20.0,39.4175,-0.4184,44000.0
1016,20.0,39.4175,-0.4184,44000.0
1018,20.0,39.4175,-0.4184,78000.0
1019,20.0,39.4175,-0.4184,70900.0
1020,20.0,39.4175,-0.4184,58500.0
1021,20.0,39.4175,-0.4184,49100.0
1022,20.0,39.4175,-0.4184,89300.0
1023,20.0,39.4175,-0.4184,77200.0
1024,20.0,39.4175,-0.4184,55700.0
1025,20.0,39.4175,-0.4184,15400.0
1026,20.0,39.4175,-0.4184,118900.0
1027,20.0,39.4175,-0.4184,119800.0
1028,20.0,39.4175,-0.4184,135200.0
1029,20.0,39.4175,-0.4184,119800.0
1030,20.0,39.4175,-0.4184,109700.0
1031,20.0,39.4175,-0.4184,109700.0
1032,20.0,39.4175,-0.4184,88100.0
1033,20.0,39.4175,-0.4184,98900.0
1035,20.0,39.4175,-0.4184,73900.0
1036,20.0,39.4175,-0.4184,78900.0
1037,20.0,39.4175,-0.4184,53500.0
1038,20.0,39.4175,-0.4184,52000.0
1039,20.0,39.4175,-0.4184,42800.0
1040,20.0,39.4175,-0.4184,51100.0
1041,20.0,39.4175,-0.4184,63800.0
1042,20.0,39.4175,-0.4184,47100.0
1043,20.0,39.4175,-0.4184,57400.0
1044,116.0,29.9382,70.6995,6728.3
1045,116.0,29.9382,70.6995,6296.6
1046,116.0,29.9382,70.6995,5563.2
1047,116.0,29.9382,70.6995,6135.2
1048,0.0,22.7775,-47.2958,2500.0
1049,0.0,22.7775,-47.2958,3500.0
1050,0.0,22.7775,-47.2958,3000.0
1051,0.0,22.7775,-47.2958,2400.0
1052,0.0,22.7775,-47.2958,2000.0
1053,0.0,22.7775,-47.2958,3400.0
1054,0.0,22.7775,-47.2958,4200.0
1055,0.0,22.7775,-47.2958,3400.0
1056,0.0,22.7775,-47.2958,2900.0
1057,0.0,22.7775,-47.2958,2200.0
1058,0.0,22.7775,-47.2958,2600.0
1059,0.0,22.7775,-47.2958,3300.0
1060,0.0,22.7775,-47.2958,3000.0
1061,0.0,22.7775,-47.2958,2600.0
1062,0.0,22.7775,-47.2958,2200.0
1063,0.0,22.7775,-47.2958,2500.0
1064,0.0,22.7775,-47.2958,3500.0
1065,0.0,22.7775,-47.2958,3000.0
1066,0.0,22.7775,-47.2958,2400.0
1067,0.0,22.7775,-47.2958,2000.0
1078,0.0,22.7775,-47.2958,2500.0
1079,0.0,22.7775,-47.2958,3500.0
1080,0.0,22.7775,-47.2958,3000.0
1081,0.0,22.7775,-47.2958,2400.0
1082,0.0,22.7775,-47.2958,2000.0
1083,0.0,22.7775,-47.2958,3400.0
1084,0.0,22.7775,-47.2958,4200.0
1085,0.0,22.7775,-47.2958,3400.0
1086,0.0,22.7775,-47.2958,2900.0
1087,0.0,22.7775,-47.2958,2200.0
1088,0.0,22.7775,-47.2958,2600.0
1089,0.0,22.7775,-47.2958,3300.0
1090,0.0,22.7775,-47.2958,2600.0
1091,0.0,22.7775,-47.2958,2200.0
1092,179.0,-35.1,147.4,2113.74105
1093,179.0,-35.1,147.4,2775.9861
1094,179.0,-35.1,147.4,3120.7164
1095,179.0,-35.1,147.4,4544.99685
1096,179.0,-35.1,147.4,2576.4054
1097,179.0,-35.1,147.4,2866.7046
1098,179.0,-35.1,147.4,3193.2912
1099,179.0,-35.1,147.4,4445.2065
1100,179.0,-35.1,147.4,1623.86115
1101,179.0,-35.1,147.4,1796.2262999999998
1102,179.0,-35.1,147.4,2177.244
1103,179.0,-35.1,147.4,2694.33945
1104,122.0,-36.5,145.5,19000.0
1105,122.0,-36.5,145.5,18000.0
1106,122.0,-36.5,145.5,8000.0
1107,122.0,-36.5,145.5,7000.0
1108,122.0,-36.5,145.5,18900.0
1109,122.0,-36.5,145.5,17000.0
1110,539.0,-22.7383,-47.6509,2200.0
1111,539.0,-22.7383,-47.6509,2300.0
1112,539.0,-22.7383,-47.6509,2600.0
1113,539.0,-22.7383,-47.6509,3000.0
1114,539.0,-22.7383,-47.6509,3500.0
1115,539.0,-22.7383,-47.6509,3400.0
1116,539.0,-22.7383,-47.6509,4400.0
1117,539.0,-22.7383,-47.6509,3300.0
1134,1360.0,39.4,100.35,10223.0
1135,1360.0,39.4,100.35,9086.0
1136,1360.0,39.4,100.35,9008.0
1137,1360.0,39.4,100.35,10871.0
1138,1360.0,39.4,100.35,9280.0
1139,1360.0,39.4,100.35,8867.0
1140,1360.0,39.4,100.35,11575.0
1141,1360.0,39.4,100.35,10116.0
1142,1360.0,39.4,100.35,9620.0
1143,1360.0,39.4,100.35,12172.0
1144,1360.0,39.4,100.35,10962.0
1145,1360.0,39.4,100.35,9511.0
1146,1360.0,39.4,100.35,14897.0
1147,1360.0,39.4,100.35,12232.0
1148,1360.0,39.4,100.35,12350.0
1159,470.0,44.3079869,86.0549057,8015.0
1160,470.0,44.3079869,86.0549057,8190.0
1161,470.0,44.3079869,86.0549057,8259.0
1162,470.0,44.3079869,86.0549057,7729.0
1163,470.0,44.3079869,86.0549057,6805.0
1164,470.0,44.3079869,86.0549057,8064.0
1165,470.0,44.3079869,86.0549057,7273.0
1166,470.0,44.3079869,86.0549057,5305.0
1167,470.0,44.3079869,86.0549057,8843.0
1168,470.0,44.3079869,86.0549057,7969.0
1169,470.0,44.3079869,86.0549057,7033.0
1171,470.0,44.3079869,86.0549057,8015.0
1172,470.0,44.3079869,86.0549057,8190.0
1173,470.0,44.3079869,86.0549057,8259.0
1174,470.0,44.3079869,86.0549057,7729.0
1175,470.0,44.3079869,86.0549057,6805.0
1176,470.0,44.3079869,86.0549057,8874.0
1177,470.0,44.3079869,86.0549057,8239.0
1178,470.0,44.3079869,86.0549057,7543.0
1179,470.0,44.3079869,86.0549057,5547.0
1180,470.0,44.3079869,86.0549057,8015.0
1181,470.0,44.3079869,86.0549057,8190.0
1182,470.0,44.3079869,86.0549057,8259.0
1183,470.0,44.3079869,86.0549057,7729.0
1184,470.0,44.3079869,86.0549057,6805.0
1185,470.0,44.3079869,86.0549057,8874.0
1186,470.0,44.3079869,86.0549057,8239.0
1187,470.0,44.3079869,86.0549057,7969.0
1188,470.0,44.3079869,86.0549057,7543.0
1189,470.0,44.3079869,86.0549057,5547.0
1190,1097.0,38.93333333333333,106.81666666666666,6500.0
1191,1097.0,38.93333333333333,106.81666666666666,6600.0
1192,1097.0,38.93333333333333,106.81666666666666,5900.0
1193,1097.0,38.93333333333333,106.81666666666666,8000.0
1194,1097.0,38.93333333333333,106.81666666666666,7800.0
1195,1097.0,38.93333333333333,106.81666666666666,7300.0
1196,470.0,44.3079869,86.0549057,8015.0
1197,470.0,44.3079869,86.0549057,8015.0
1198,470.0,44.3079869,86.0549057,8190.0
1199,470.0,44.3079869,86.0549057,8259.0
1200,470.0,44.3079869,86.0549057,7729.0
1201,470.0,44.3079869,86.0549057,6805.0
1202,470.0,44.3079869,86.0549057,8874.0
1203,470.0,44.3079869,86.0549057,8239.0
1204,470.0,44.3079869,86.0549057,7543.0
1205,470.0,44.3079869,86.0549057,5547.0
1206,470.0,44.3079869,86.0549057,8015.0
1207,470.0,44.3079869,86.0549057,8015.0
1208,470.0,44.3079869,86.0549057,8015.0
1209,470.0,44.3079869,86.0549057,8015.0
1210,470.0,44.3079869,86.0549057,8015.0
1211,470.0,44.3079869,86.0549057,8015.0
1212,470.0,44.3079869,86.0549057,8190.0
1213,470.0,44.3079869,86.0549057,8259.0
1214,470.0,44.3079869,86.0549057,7729.0
1215,470.0,44.3079869,86.0549057,6805.0
1216,470.0,44.3079869,86.0549057,8064.0
1217,470.0,44.3079869,86.0549057,7273.0
1218,470.0,44.3079869,86.0549057,5305.0
1219,470.0,44.3079869,86.0549057,8843.0
1220,470.0,44.3079869,86.0549057,7969.0
1221,470.0,44.3079869,86.0549057,7033.0
1222,1100.0,38.66666666666666,106.3,1678.29225
1252,1100.0,38.66666666666666,106.3,1678.29225
1253,1100.0,38.66666666666666,106.3,1941.3759
1254,1100.0,38.66666666666666,106.3,2884.8483
1270,1097.0,38.93333333333333,106.81666666666666,13400.0
1271,1097.0,38.93333333333333,106.81666666666666,13500.0
1272,1097.0,38.93333333333333,106.81666666666666,12100.0
1273,1097.0,38.93333333333333,106.81666666666666,13700.0
1274,1097.0,38.93333333333333,106.81666666666666,13700.0
1275,1097.0,38.93333333333333,106.81666666666666,12200.0
1276,247.0,30.9,75.8,22246.0
1277,247.0,30.9,75.8,28811.0
1278,247.0,30.9,75.8,27695.0
1279,247.0,30.9,75.8,22048.0
1280,247.0,30.9,75.8,21542.0
1296,1100.0,38.66666666666666,106.3,1678.29225
1297,1100.0,38.66666666666666,106.3,1678.29225
1312,1100.0,38.66666666666666,106.3,1678.29225
1327,1100.0,38.66666666666666,106.3,1678.29225
1328,1100.0,38.66666666666666,106.3,2440.32765
1329,1100.0,38.66666666666666,106.3,3891.82365
1331,1100.0,38.66666666666666,106.3,1678.29225
1346,149.0,30.29994444444445,30.02775,34690.0
1347,149.0,30.29994444444445,30.02775,33560.0
1348,149.0,30.29994444444445,30.02775,34690.0
1349,149.0,30.29994444444445,30.02775,33560.0
1350,149.0,30.29994444444445,30.02775,34690.0
1351,149.0,30.29994444444445,30.02775,33560.0
1352,149.0,30.29994444444445,30.02775,34690.0
1353,149.0,30.29994444444445,30.02775,33560.0
1354,2225.0,8.95,37.86666666666667,42365.5395
1355,2225.0,8.95,37.86666666666667,39190.392
1356,2225.0,8.95,37.86666666666667,34019.4375
1357,2225.0,8.95,37.86666666666667,28394.8905
1358,2225.0,8.95,37.86666666666667,35470.9335
1359,2225.0,8.95,37.86666666666667,29755.667999999994
1360,2225.0,8.95,37.86666666666667,25582.617
1361,2225.0,8.95,37.86666666666667,23133.2175
1362,2225.0,8.95,37.86666666666667,26943.3945
1363,550.0,5.3,37.083333333333336,20828.9676
1364,550.0,5.3,37.083333333333336,27660.07065
1365,550.0,5.3,37.083333333333336,27868.7232
1366,550.0,5.3,37.083333333333336,22325.82285
1367,550.0,5.3,37.083333333333336,13789.211999999998
1368,28.0,37.0,10.0,23223.936
1369,28.0,37.0,10.0,19413.759
1370,28.0,37.0,10.0,18960.1665
1371,28.0,37.0,10.0,22861.062
1372,28.0,37.0,10.0,38918.2365
1373,28.0,37.0,10.0,28757.7645
1374,28.0,37.0,10.0,37376.022
1375,28.0,37.0,10.0,34291.59299999999
1376,28.0,37.0,10.0,35470.9335
1377,28.0,37.0,10.0,27669.1425
1378,28.0,37.0,10.0,32840.097
1379,28.0,37.0,10.0,29483.5125
1380,30.0,33.8333,10.64,20611.2432
1381,30.0,33.8333,10.64,14460.5289
1382,30.0,33.8333,10.64,8382.3894
1383,30.0,33.8333,10.64,22788.4872
1384,30.0,33.8333,10.64,17871.5445
1385,30.0,33.8333,10.64,10804.57335
1386,250.0,30.90015,75.85229,19750.0
1387,250.0,30.90015,75.85229,19110.0
1388,250.0,30.90015,75.85229,16880.0
1389,250.0,30.90015,75.85229,19750.0
1390,250.0,30.90015,75.85229,19110.0
1391,250.0,30.90015,75.85229,16880.0
1409,7.0,45.35,11.95,45940.0
1410,7.0,45.35,11.95,41940.0
1411,19.0,35.91,10.55,490.667
1412,19.0,35.91,10.55,414.667
1413,19.0,35.91,10.55,220.229
1414,1810.0,29.933333333333334,52.03333333333333,3062.0
1415,1810.0,29.933333333333334,52.03333333333333,3001.0
1416,1810.0,29.933333333333334,52.03333333333333,3062.0
1417,1810.0,29.933333333333334,52.03333333333333,2052.0
1418,1810.0,29.933333333333334,52.03333333333333,1938.0
1419,1810.0,29.933333333333334,52.03333333333333,2265.0
1420,1810.0,29.933333333333334,52.03333333333333,3305.0
1421,1810.0,29.933333333333334,52.03333333333333,1125.0
1422,1810.0,29.933333333333334,52.03333333333333,1305.0
1423,1810.0,29.933333333333334,52.03333333333333,1451.0
1424,1810.0,29.933333333333334,52.03333333333333,2185.0
1425,7.0,45.35,11.95,45940.0
1426,7.0,45.35,11.95,41940.0
1431,7.0,45.35,11.95,45940.0
1432,7.0,45.35,11.95,41940.0
1442,7.0,45.35,11.95,45940.0
1443,7.0,45.35,11.95,41940.0
1444,7.0,45.35,11.95,45940.0
1445,7.0,45.35,11.95,41940.0
1459,1945.0,14.149166666666666,38.28388888888889,29900.0
1460,1945.0,14.149166666666666,38.28388888888889,22930.0
1466,1473.0,36.9,80.61666666666667,3770.0
1467,1473.0,36.9,80.61666666666667,4110.0
1468,1473.0,36.9,80.61666666666667,4540.0
1469,1473.0,36.9,80.61666666666666,3930.0
1470,1473.0,36.9,80.61666666666667,3770.0
1471,1473.0,36.9,80.61666666666667,3530.0
1472,1473.0,36.9,80.61666666666667,2670.0
1512,41.0,34.2453,-79.807222,11300.0
1513,41.0,34.2453,-79.807222,10200.0
1514,41.0,34.2453,-79.807222,10400.0
1515,41.0,34.2453,-79.807222,10100.0
1516,41.0,34.2453,-79.807222,11700.0
1517,41.0,34.2453,-79.807222,10800.0
1518,41.0,34.2453,-79.807222,10100.0
1519,41.0,34.2453,-79.80722222222224,9800.0
1520,41.0,34.2453,-79.807222,10700.0
1521,41.0,34.2453,-79.807222,11300.0
1522,28.0,36.833333333333336,116.56666666666666,1848.0
1523,28.0,36.833333333333336,116.56666666666666,4500.0
1524,28.0,36.833333333333336,116.56666666666666,4829.0
1525,28.0,36.833333333333336,116.56666666666666,4751.0
1526,28.0,36.833333333333336,116.56666666666666,4905.0
1527,28.0,36.833333333333336,116.56666666666666,5229.0
1528,28.0,36.833333333333336,116.56666666666666,5629.0
1529,28.0,36.833333333333336,116.56666666666666,5716.0
1530,28.0,36.833333333333336,116.56666666666666,1848.0
1531,28.0,36.833333333333336,116.56666666666666,4500.0
1532,28.0,36.833333333333336,116.56666666666666,4829.0
1533,28.0,36.833333333333336,116.56666666666666,4751.0
1534,28.0,36.833333333333336,116.56666666666666,4905.0
1535,28.0,36.833333333333336,116.56666666666666,5229.0
1536,28.0,36.833333333333336,116.56666666666666,5629.0
1537,28.0,36.833333333333336,116.56666666666666,5716.0
1538,28.0,36.833333333333336,116.56666666666666,1848.0
1539,28.0,36.833333333333336,116.56666666666666,4500.0
1540,28.0,36.833333333333336,116.56666666666666,4829.0
1541,28.0,36.833333333333336,116.56666666666666,4751.0
1542,28.0,36.833333333333336,116.56666666666666,4905.0
1543,28.0,36.833333333333336,116.56666666666666,5229.0
1544,28.0,36.833333333333336,116.56666666666666,5629.0
1545,28.0,36.833333333333336,116.56666666666666,5716.0
1546,28.0,36.833333333333336,116.56666666666666,1848.0
1547,28.0,36.833333333333336,116.56666666666666,4500.0
1548,28.0,36.833333333333336,116.56666666666666,4829.0
1549,28.0,36.833333333333336,116.56666666666666,4751.0
1550,28.0,36.833333333333336,116.56666666666666,4905.0
1551,28.0,36.833333333333336,116.56666666666666,5229.0
1552,28.0,36.833333333333336,116.56666666666666,5629.0
1553,28.0,36.833333333333336,116.56666666666666,5716.0
1554,28.0,36.833333333333336,116.56666666666666,1848.0
1555,28.0,36.833333333333336,116.56666666666666,4500.0
1556,28.0,36.833333333333336,116.56666666666666,4829.0
1557,28.0,36.833333333333336,116.56666666666666,4751.0
1558,28.0,36.833333333333336,116.56666666666666,4905.0
1559,28.0,36.833333333333336,116.56666666666666,5229.0
1560,28.0,36.833333333333336,116.56666666666666,5629.0
1561,28.0,36.833333333333336,116.56666666666666,5716.0
1562,28.0,36.833333333333336,116.56666666666666,1848.0
1563,28.0,36.833333333333336,116.56666666666666,4500.0
1564,28.0,36.833333333333336,116.56666666666666,4829.0
1565,28.0,36.833333333333336,116.56666666666666,4751.0
1566,28.0,36.833333333333336,116.56666666666666,4905.0
1567,28.0,36.833333333333336,116.56666666666666,5229.0
1568,28.0,36.833333333333336,116.56666666666666,5629.0
1569,28.0,36.833333333333336,116.56666666666666,5716.0
1570,28.0,36.833333333333336,116.56666666666666,1848.0
1571,28.0,36.833333333333336,116.56666666666666,4500.0
1572,28.0,36.833333333333336,116.56666666666666,4829.0
1573,28.0,36.833333333333336,116.56666666666666,4751.0
1574,28.0,36.833333333333336,116.56666666666666,4905.0
1575,28.0,36.833333333333336,116.56666666666666,5229.0
1576,28.0,36.833333333333336,116.56666666666666,5629.0
1577,28.0,36.833333333333336,116.56666666666666,5716.0
1578,28.0,36.833333333333336,116.56666666666666,1848.0
1579,28.0,36.833333333333336,116.56666666666666,4500.0
1580,28.0,36.833333333333336,116.56666666666666,4829.0
1581,28.0,36.833333333333336,116.56666666666666,4751.0
1582,28.0,36.833333333333336,116.56666666666666,4905.0
1583,28.0,36.833333333333336,116.56666666666666,5229.0
1584,28.0,36.833333333333336,116.56666666666666,5629.0
1585,28.0,36.833333333333336,116.56666666666666,5716.0
1586,28.0,36.833333333333336,116.56666666666666,1848.0
1587,28.0,36.833333333333336,116.56666666666666,4500.0
1588,28.0,36.833333333333336,116.56666666666666,4829.0
1589,28.0,36.833333333333336,116.56666666666666,4751.0
1590,28.0,36.833333333333336,116.56666666666666,4905.0
1591,28.0,36.833333333333336,116.56666666666666,5229.0
1592,28.0,36.833333333333336,116.56666666666666,5629.0
1593,28.0,36.833333333333336,116.56666666666666,5716.0
1594,28.0,36.833333333333336,116.56666666666666,1848.0
1595,28.0,36.833333333333336,116.56666666666666,4500.0
1596,28.0,36.833333333333336,116.56666666666666,4829.0
1597,28.0,36.833333333333336,116.56666666666666,4751.0
1598,28.0,36.833333333333336,116.56666666666666,4905.0
1599,28.0,36.833333333333336,116.56666666666666,5229.0
1600,28.0,36.833333333333336,116.56666666666666,5629.0
1601,28.0,36.833333333333336,116.56666666666666,5716.0
1602,28.0,36.833333333333336,116.56666666666666,1848.0
1603,28.0,36.833333333333336,116.56666666666666,4500.0
1604,28.0,36.833333333333336,116.56666666666666,4829.0
1605,28.0,36.833333333333336,116.56666666666666,4751.0
1606,28.0,36.833333333333336,116.56666666666666,4905.0
1607,28.0,36.833333333333336,116.56666666666666,5229.0
1608,28.0,36.833333333333336,116.56666666666666,5629.0
1609,28.0,36.833333333333336,116.56666666666666,5716.0
1610,28.0,36.833333333333336,116.56666666666666,1848.0
1611,28.0,36.833333333333336,116.56666666666666,4500.0
1612,28.0,36.833333333333336,116.56666666666666,4829.0
1613,28.0,36.833333333333336,116.56666666666666,4751.0
1614,28.0,36.833333333333336,116.56666666666666,4905.0
1615,28.0,36.833333333333336,116.56666666666666,5229.0
1616,28.0,36.833333333333336,116.56666666666666,5629.0
1617,28.0,36.833333333333336,116.56666666666666,5716.0
1618,600.0,33.333333333333336,36.43333333333333,4500.0
1619,600.0,33.333333333333336,36.43333333333333,3091.1
1620,600.0,33.333333333333336,36.43333333333333,2740.2
1621,600.0,33.333333333333336,36.43333333333333,4827.0
1622,600.0,33.333333333333336,36.43333333333333,3133.4
1623,600.0,33.333333333333336,36.43333333333333,2412.1
1624,600.0,33.333333333333336,36.43333333333333,4500.0
1625,600.0,33.333333333333336,36.43333333333333,4827.0
1626,600.0,33.333333333333336,36.43333333333333,3091.1
1627,600.0,33.333333333333336,36.43333333333333,3133.4
1628,600.0,33.333333333333336,36.43333333333333,3068.3
1629,600.0,33.333333333333336,36.43333333333333,2412.1
1630,600.0,33.333333333333336,36.43333333333333,4500.0
1631,600.0,33.333333333333336,36.43333333333333,4827.0
1632,600.0,33.333333333333336,36.43333333333333,3091.1
1633,600.0,33.333333333333336,36.43333333333333,3133.4
1634,600.0,33.333333333333336,36.43333333333333,3068.3
1635,600.0,33.333333333333336,36.43333333333333,2412.1
1636,600.0,33.333333333333336,36.43333333333333,4500.0
1637,600.0,33.333333333333336,36.43333333333333,3091.1
1638,600.0,33.333333333333336,36.43333333333333,2740.2
1639,600.0,33.333333333333336,36.43333333333333,4827.0
1640,600.0,33.333333333333336,36.43333333333333,3133.4
1641,600.0,33.333333333333336,36.43333333333333,2412.1
1642,600.0,33.333333333333336,36.43333333333333,4500.0
1643,600.0,33.333333333333336,36.43333333333333,4827.0
1644,600.0,33.333333333333336,36.43333333333333,3091.1
1645,600.0,33.333333333333336,36.43333333333333,3133.4
1646,600.0,33.333333333333336,36.43333333333333,3068.3
1647,600.0,33.333333333333336,36.43333333333333,2412.1
1648,600.0,33.333333333333336,36.43333333333333,4500.0
1649,600.0,33.333333333333336,36.43333333333333,4827.0
1650,600.0,33.333333333333336,36.43333333333333,3091.1
1651,600.0,33.333333333333336,36.43333333333333,3133.4
1652,600.0,33.333333333333336,36.43333333333333,3068.3
1653,600.0,33.333333333333336,36.43333333333333,2412.1
1654,600.0,33.333333333333336,36.43333333333333,4500.0
1655,600.0,33.333333333333336,36.43333333333333,4827.0
1656,600.0,33.333333333333336,36.43333333333333,3091.1
1657,600.0,33.333333333333336,36.43333333333333,3133.4
1658,600.0,33.333333333333336,36.43333333333333,3068.3
1659,600.0,33.333333333333336,36.43333333333333,2412.1
1660,600.0,33.333333333333336,36.43333333333333,4500.0
1661,600.0,33.333333333333336,36.43333333333333,4827.0
1662,600.0,33.333333333333336,36.43333333333333,3091.1
1663,600.0,33.333333333333336,36.43333333333333,3133.4
1664,600.0,33.333333333333336,36.43333333333333,2740.2
1665,600.0,33.333333333333336,36.43333333333333,2412.1
1666,600.0,33.333333333333336,36.43333333333333,4500.0
1667,600.0,33.333333333333336,36.43333333333333,3091.1
1668,600.0,33.333333333333336,36.43333333333333,2740.2
1669,600.0,33.333333333333336,36.43333333333333,4827.0
1670,600.0,33.333333333333336,36.43333333333333,3133.4
1671,600.0,33.333333333333336,36.43333333333333,2412.1
1672,600.0,33.333333333333336,36.43333333333333,4500.0
1673,600.0,33.333333333333336,36.43333333333333,4827.0
1674,600.0,33.333333333333336,36.43333333333333,3091.1
1675,600.0,33.333333333333336,36.43333333333333,3133.4
1676,600.0,33.333333333333336,36.43333333333333,3068.3
1677,600.0,33.333333333333336,36.43333333333333,2412.1
1678,600.0,33.333333333333336,36.43333333333333,4500.0
1679,600.0,33.333333333333336,36.43333333333333,4827.0
1680,600.0,33.333333333333336,36.43333333333333,3091.1
1681,600.0,33.333333333333336,36.43333333333333,3133.4
1682,600.0,33.333333333333336,36.43333333333333,3068.3
1683,600.0,33.333333333333336,36.43333333333333,2412.1
1684,600.0,33.333333333333336,36.43333333333333,4500.0
1685,600.0,33.333333333333336,36.43333333333333,4827.0
1686,600.0,33.333333333333336,36.43333333333333,3091.1
1687,600.0,33.333333333333336,36.43333333333333,3133.4
1688,600.0,33.333333333333336,36.43333333333333,2740.2
1689,600.0,33.333333333333336,36.43333333333333,2412.1
1690,1200.0,38.85,100.81,5981.0
1691,1200.0,38.85,100.81,5981.0
1692,1200.0,38.85,100.81,6154.0
1693,1200.0,38.85,100.81,6128.0
1694,1200.0,38.85,100.81,6128.0
1695,1200.0,38.85,100.81,6354.0
1696,1200.0,38.85,100.81,6314.0
1697,1200.0,38.85,100.81,6314.0
1698,1200.0,38.85,100.81,6297.0
1699,600.0,33.333333333333336,36.43333333333333,4500.0
1700,600.0,33.333333333333336,36.43333333333333,4827.0
1701,600.0,33.333333333333336,36.43333333333333,3091.1
1702,600.0,33.333333333333336,36.43333333333333,3133.4
1703,600.0,33.333333333333336,36.43333333333333,3068.3
1704,600.0,33.333333333333336,36.43333333333333,2412.1
1705,600.0,33.333333333333336,36.43333333333333,4500.0
1706,600.0,33.333333333333336,36.43333333333333,4827.0
1707,600.0,33.333333333333336,36.43333333333333,3091.1
1708,600.0,33.333333333333336,36.43333333333333,3133.4
1709,600.0,33.333333333333336,36.43333333333333,3068.3
1710,600.0,33.333333333333336,36.43333333333333,2412.1
1711,1782.0,14.3,38.72,6714.8
1712,1782.0,14.3,38.72,4548.6
1713,1782.0,14.3,38.72,4310.8
1714,1782.0,14.3,38.72,3075.2
1715,1782.0,14.3,38.72,3964.5
1716,1782.0,14.3,38.72,2647.5
1717,1782.0,14.3,38.72,7323.3
1718,1782.0,14.3,38.72,5238.2
1719,1782.0,14.3,38.72,4032.3
1730,975.0,-2.1166666666666667,37.7285,9888.3165
1731,975.0,-2.1166666666666667,37.7285,9434.724
1732,975.0,-2.1166666666666667,37.72833333333333,8890.413
1733,975.0,-2.1166666666666667,37.7285,8164.664999999999
1734,975.0,-2.1166666666666667,37.7285,7620.354
1735,975.0,-2.1166666666666667,37.7285,9253.286999999998
1736,975.0,-2.1166666666666667,37.7285,8255.3835
1737,975.0,-2.1166666666666667,37.7285,7711.072499999999
1738,975.0,-2.1166666666666667,37.7285,5443.11
1739,975.0,-2.1166666666666667,37.7285,2721.555
1740,20.0,36.98333333333333,35.3,7021.6119
1741,20.0,36.98333333333333,35.3,6323.079449999999
1742,20.0,36.98333333333333,35.3,5542.90035
1743,20.0,36.98333333333333,35.3,7003.468199999999
1744,20.0,36.98333333333333,35.3,9434.724
1745,589.0,32.55,35.85,4345.41615
1746,589.0,32.55,35.85,3719.4584999999993
1747,589.0,32.55,35.85,3456.37485
1748,589.0,32.55,35.85,2032.0944
1749,589.0,32.55,35.85,3882.7518
1750,589.0,32.55,35.85,3147.93195
1751,589.0,32.55,35.85,3020.92605
1752,589.0,32.55,35.85,3528.94965
1753,570.0,-21.247222,-48.28472,132902.60249999998
1754,1097.0,38.93333333333333,106.81666666666666,6500.0
1755,1097.0,38.93333333333333,106.81666666666666,6600.0
1756,1097.0,38.93333333333333,106.81666666666666,5900.0
1757,1097.0,38.93333333333333,106.81666666666666,8000.0
1758,1097.0,38.93333333333333,106.81666666666666,7800.0
1759,1097.0,38.93333333333333,106.81666666666666,7300.0
1760,1097.0,38.93333333333333,106.81666666666666,13400.0
1761,1097.0,38.93333333333333,106.81666666666666,13500.0
1762,1097.0,38.93333333333333,106.81666666666666,12100.0
1763,1097.0,38.93333333333333,106.81666666666666,13700.0
1764,1097.0,38.93333333333333,106.81666666666666,13700.0
1765,1097.0,38.93333333333333,106.81666666666666,12200.0
1766,1097.0,38.93333333333333,106.81666666666666,6500.0
1767,1097.0,38.93333333333333,106.81666666666666,6600.0
1768,1097.0,38.93333333333333,106.81666666666666,5900.0
1769,1097.0,38.933333,106.81666666666666,8000.0
1770,1097.0,38.93333333333333,106.81666666666666,7800.0
1771,1097.0,38.93333333333333,106.81666666666666,7300.0
1772,1097.0,38.93333333333333,106.81666666666666,13400.0
1773,1097.0,38.93333333333333,106.81666666666666,13500.0
1774,1097.0,38.93333333333333,106.81666666666666,12100.0
1775,1097.0,38.93333333333333,106.81666666666666,13700.0
1776,1097.0,38.93333333333333,106.81666666666666,13700.0
